3442,minus_five_ten
14219,minus_five_ten
22577,plus_five
13968,minus_five_ten
1888,minus_five
38086,plus_five_ten
36873,minus_five_ten
21812,minus_five_ten
3569,plus_five_ten
7017,plus_ten
39745,plus_five_ten
28968,minus_five
14514,plus_five_ten
11453,plus_five
26689,plus_five_ten
30555,minus_five
23867,plus_five_ten
18050,plus_five_ten
6400,plus_five
310,minus_five
5640,minus_five_ten
40742,minus_five_ten
3679,plus_five
6683,plus_five
9229,plus_five
26671,plus_five
24429,plus_five
22265,minus_five
8349,plus_five
22173,minus_ten
29001,minus_ten
21280,plus_ten
41535,minus_five
712,plus_five_ten
6569,minus_ten
16878,plus_five_ten
16519,plus_five_ten
21701,plus_five
22036,plus_five_ten
18114,minus_five_ten
6450,minus_five
33612,minus_five
13442,plus_ten
27719,minus_five
4403,plus_five
24695,plus_five_ten
8563,plus_five_ten
14490,plus_ten
23059,minus_five
30665,plus_five
36747,minus_five
30679,minus_five
45559,minus_five
5858,plus_five
35348,minus_five
10049,plus_five_ten
11846,minus_five
11645,minus_five
31651,plus_five
11214,minus_five_ten
43084,plus_five
35309,plus_ten
26056,plus_five_ten
35450,minus_five
39348,minus_five
33752,plus_ten
7300,minus_five_ten
1197,minus_five
15379,plus_five
29996,minus_five
11450,plus_five
17535,minus_five
7383,plus_five_ten
34605,plus_five
24463,plus_five_ten
31225,plus_five
5782,minus_ten
3687,minus_ten
5193,plus_five
38636,minus_ten
14595,plus_five_ten
27865,plus_five_ten
35078,minus_five
41453,plus_five_ten
19247,plus_five_ten
43354,minus_five_ten
19736,minus_five
25068,plus_five
2262,minus_five
1990,plus_five
2138,plus_five
21700,plus_five
15564,plus_five_ten
13468,plus_ten
26211,plus_ten
26190,minus_five
5819,plus_five_ten
31519,minus_five
10752,plus_five_ten
8393,minus_five_ten
20555,minus_ten
14671,plus_five
40600,plus_ten
5060,plus_five
18595,plus_five
1903,minus_five_ten
46649,plus_five
39879,minus_five
43984,minus_five_ten
12533,minus_five
10946,minus_five
16961,plus_five
29667,minus_five
39014,minus_five
9596,minus_five
30067,minus_five
3252,minus_five
32455,plus_five
46052,minus_five_ten
33358,minus_five
40202,plus_five
26921,plus_five
37418,minus_five
22681,minus_five
9864,minus_five_ten
20977,minus_five
11540,minus_five_ten
22278,minus_five
22527,plus_five_ten
43615,plus_five
13879,minus_five
28709,minus_five
2647,plus_five
37618,minus_five
36456,minus_ten
34246,minus_ten
24798,plus_five_ten
30318,minus_five_ten
22604,plus_five
28318,plus_five
22929,plus_five
31024,minus_five
45028,plus_five_ten
16727,plus_five_ten
12546,plus_five
39472,plus_five
13280,minus_five
23774,minus_five
7061,minus_five
2137,minus_five
45486,minus_five_ten
4623,minus_ten
7421,minus_five
21779,plus_five_ten
5451,plus_five_ten
6183,plus_ten
23844,plus_five_ten
17588,plus_five
39273,minus_five
36741,minus_five_ten
31124,minus_five
634,plus_five
1190,plus_five
40334,plus_ten
33664,plus_five
1282,plus_five
5328,plus_five_ten
7636,plus_five
6258,plus_five_ten
13696,minus_five
43027,plus_five_ten
23278,minus_five_ten
34431,plus_five_ten
2312,plus_five
9251,minus_five
37055,minus_ten
4078,minus_five
38755,plus_ten
34991,minus_ten
34120,plus_five
18576,plus_ten
39173,plus_ten
4903,minus_five
5031,plus_five
17189,plus_five_ten
19642,plus_five_ten
24960,minus_five
23854,plus_five
3994,minus_five
32788,minus_five
41192,minus_five
5922,minus_five_ten
4619,plus_five_ten
16750,plus_ten
22975,plus_five
39102,minus_five
19648,plus_ten
31337,minus_five
8290,minus_five
14049,plus_five
43815,plus_ten
12700,minus_five
38338,plus_five_ten
46631,plus_five_ten
20665,minus_five_ten
41660,minus_five_ten
42181,plus_five_ten
35149,plus_five_ten
28769,minus_five_ten
25087,plus_five
22982,plus_five_ten
26969,plus_five
10697,minus_ten
23310,plus_five
20412,plus_five_ten
6373,plus_five
12163,plus_five_ten
14336,minus_five
29088,minus_five
36219,minus_five_ten
32702,minus_five_ten
6526,minus_five
46266,minus_five_ten
43149,plus_five
25494,plus_ten
18215,plus_five
43300,plus_five_ten
23142,minus_five
10387,minus_five_ten
574,plus_five_ten
31305,minus_five
21626,plus_five_ten
18573,plus_five
7984,plus_five_ten
14652,minus_ten
26033,minus_five
17551,plus_five_ten
7962,plus_five_ten
8811,plus_five_ten
43397,plus_five
10822,minus_ten
39409,plus_five
2067,plus_five
32310,minus_five
45326,plus_five_ten
669,plus_five
43439,plus_ten
4079,plus_ten
14552,minus_ten
44649,plus_five
32951,plus_five_ten
10806,plus_five
38300,plus_ten
45280,plus_five_ten
33730,plus_five
1263,minus_five
12063,minus_five
35342,plus_five_ten
44618,minus_ten
38768,minus_five
28743,minus_five
33708,plus_five
40519,plus_five
3250,minus_five
6480,plus_five_ten
24757,plus_five_ten
45829,minus_five_ten
30109,plus_five
4353,plus_five
26388,minus_five
3843,minus_five
16701,minus_five
3943,plus_ten
27645,plus_five_ten
3993,plus_five
18411,minus_five
6856,plus_five_ten
8681,minus_ten
45162,plus_ten
30324,plus_five_ten
21708,plus_five_ten
32416,plus_ten
38631,plus_five_ten
24303,plus_five
32347,plus_five_ten
39052,minus_five_ten
17145,minus_ten
10942,minus_five
9038,minus_ten
7183,plus_ten
46074,plus_five
16339,minus_five
3698,plus_five
24332,plus_five_ten
43961,plus_five_ten
6488,plus_five
9104,minus_five_ten
32316,minus_five_ten
40810,plus_ten
11517,minus_ten
7355,plus_five
40696,minus_five_ten
11976,minus_five
31113,minus_five
17043,plus_five
36699,plus_five_ten
870,plus_five
28501,plus_ten
17903,plus_five
27168,minus_five_ten
28491,plus_five
27707,plus_five_ten
29615,minus_five_ten
10609,plus_five_ten
42693,minus_five
31009,plus_ten
14390,minus_five
18990,plus_ten
1548,minus_five_ten
15673,plus_five_ten
22654,minus_five
37611,plus_five
26837,plus_five_ten
43345,plus_five
33916,plus_five_ten
15917,minus_five_ten
19300,minus_five
2896,minus_ten
40273,plus_five_ten
42207,minus_five
4707,plus_five
24328,plus_five_ten
7497,minus_five
5223,plus_five
2982,minus_five
2136,minus_five
34748,plus_five
8429,minus_five
12805,plus_ten
18177,minus_five
38680,minus_five
1247,plus_five_ten
7606,plus_five
32795,plus_five
37523,plus_ten
428,plus_five
5894,plus_ten
5884,plus_five_ten
25304,minus_five_ten
22433,minus_five
41426,plus_five_ten
28307,plus_five
5230,minus_five
27780,plus_five
3046,plus_five_ten
6621,plus_five_ten
16551,plus_five
12545,plus_five
43628,minus_five
35638,plus_five_ten
36533,plus_five
10556,plus_five
4803,plus_five
41301,minus_five_ten
46562,minus_five
25734,plus_five_ten
5687,plus_five_ten
37175,minus_five
26737,minus_five
8402,plus_ten
28541,plus_five_ten
33929,minus_five_ten
33888,minus_ten
30718,minus_five
7744,minus_ten
44947,minus_five_ten
29040,plus_five_ten
42530,minus_five
4489,plus_ten
26769,plus_five
33998,plus_ten
22857,minus_ten
43005,plus_five
14158,plus_five_ten
26035,minus_five
19941,minus_five
4056,minus_ten
16178,minus_five_ten
36852,minus_five
32755,minus_five
10198,minus_five
27246,plus_five
36596,minus_ten
1970,plus_ten
24663,minus_five
4481,minus_ten
30848,plus_five
26579,minus_five
12744,plus_five
43981,plus_five_ten
14945,plus_five
22913,minus_five
6029,minus_five_ten
35726,plus_five
27367,plus_five
23006,plus_five
853,minus_five
44124,minus_five
40491,plus_five
3090,plus_five_ten
9419,minus_five
22402,plus_five_ten
8601,plus_five
4799,minus_five_ten
36813,plus_ten
24134,plus_five_ten
14175,plus_five
26853,plus_five_ten
19491,plus_five
30144,plus_five_ten
46493,plus_ten
21427,plus_ten
44840,plus_ten
3147,plus_five
2616,plus_five
20591,plus_five
25788,minus_five
26898,minus_five_ten
38498,minus_ten
7058,plus_ten
14796,plus_five
35237,minus_five
39670,minus_five_ten
33827,minus_ten
38029,plus_five
11737,plus_ten
34718,plus_five_ten
38342,plus_ten
8723,plus_ten
16674,plus_five_ten
33875,minus_five
8862,plus_five_ten
31153,minus_five
45302,plus_five
26935,minus_five
29879,plus_five
21806,plus_five
16381,plus_five_ten
10483,plus_five_ten
3473,plus_ten
18584,plus_ten
24376,minus_five
5639,plus_ten
27383,plus_ten
21229,plus_ten
20485,plus_five_ten
38478,minus_five
19611,minus_five_ten
8977,minus_five
18459,plus_five
1025,plus_ten
3410,minus_five
40570,minus_five
14227,minus_five_ten
8535,plus_five
39964,minus_ten
21583,plus_five_ten
24995,minus_ten
29919,plus_five_ten
23028,minus_five
36908,minus_five
27413,minus_five
15138,minus_five_ten
28385,plus_five
18822,minus_five
11544,minus_five
26185,plus_five_ten
40,plus_five
2646,plus_ten
18099,plus_five
21587,minus_ten
8422,minus_five
29800,plus_five
11269,minus_ten
20398,minus_five_ten
34252,minus_five_ten
24078,plus_five
18575,minus_five_ten
33822,plus_ten
13927,minus_five_ten
30477,plus_ten
25305,minus_ten
30422,minus_five
29166,plus_ten
4430,plus_five_ten
45239,minus_five
729,plus_five
30687,plus_five_ten
35228,plus_five
6710,plus_ten
23409,plus_five
33874,plus_ten
15918,minus_five
21472,plus_ten
33243,plus_five
5975,plus_five
33715,minus_five_ten
33760,minus_five
34821,minus_ten
30802,plus_five
10306,minus_five
1629,minus_five_ten
46214,plus_five
9158,plus_five_ten
8640,minus_five
17965,plus_five
20133,minus_five
31411,minus_five_ten
13493,minus_ten
20941,plus_five
494,plus_ten
8597,plus_five
23110,plus_ten
5120,plus_five
45242,minus_five
1342,minus_five
33522,minus_ten
18728,minus_ten
22990,plus_five_ten
34075,plus_five
5299,plus_five
27049,plus_five_ten
3495,minus_five
9294,minus_five_ten
22945,minus_five_ten
28659,plus_five_ten
30241,plus_ten
42368,plus_five_ten
8778,plus_five
45574,minus_five
32765,minus_five
45521,plus_five_ten
5006,minus_five_ten
17974,minus_five
39821,minus_five
19761,plus_five
7242,plus_ten
29520,plus_five_ten
34567,plus_five_ten
26905,plus_five_ten
45842,plus_five_ten
24279,plus_five
32952,plus_five
6266,minus_five
7391,plus_ten
17316,plus_five
41229,minus_five
35993,minus_ten
9613,plus_five
45388,plus_five_ten
31034,plus_ten
24814,plus_five_ten
45352,minus_five
1522,plus_five
39860,plus_ten
4498,plus_ten
28058,minus_ten
23191,plus_ten
31302,plus_five
13984,minus_five
3277,plus_five_ten
31934,minus_five
6081,minus_five_ten
16896,minus_five
18190,plus_five_ten
16834,minus_five_ten
7007,plus_five_ten
14622,minus_ten
22146,plus_five_ten
37917,minus_five
14941,plus_five_ten
3389,plus_five
30251,plus_ten
23420,plus_ten
30612,plus_five_ten
6722,plus_five
34602,minus_five
6699,plus_five_ten
2254,minus_five_ten
18896,minus_five_ten
36858,minus_five
23754,plus_ten
13940,plus_five
40252,minus_five_ten
42419,minus_ten
14905,plus_ten
29284,plus_ten
722,plus_five
18818,plus_five_ten
12682,minus_five_ten
2148,minus_five
33265,minus_five_ten
5907,plus_ten
3182,plus_ten
7496,plus_five
6120,plus_five
46336,minus_five
38563,minus_five
20252,minus_five
7866,minus_five_ten
12456,plus_five_ten
27499,plus_ten
28252,minus_five
19102,plus_five
31392,plus_five
29746,plus_five_ten
35961,minus_five
11684,plus_five_ten
27656,plus_five_ten
5995,plus_five
37726,plus_ten
8616,plus_five_ten
42814,plus_ten
15155,minus_five_ten
10081,plus_five
41378,minus_five
14163,minus_five
32010,plus_five
9410,plus_ten
3807,minus_five_ten
19676,minus_ten
40909,minus_five_ten
37896,minus_five
9721,plus_five
22151,minus_five_ten
42608,plus_ten
17299,minus_five_ten
19241,plus_five_ten
12443,minus_five
12555,plus_five
23747,plus_ten
24955,minus_five_ten
27723,minus_five
2639,minus_five_ten
5997,plus_five
36377,plus_five_ten
24512,plus_five
5414,plus_five_ten
44520,minus_five
20983,minus_five
20083,plus_five
9415,minus_five_ten
1463,minus_five_ten
45700,plus_ten
10276,minus_five
38763,plus_ten
5156,plus_five
28498,plus_five_ten
28162,plus_ten
14432,minus_five
23267,minus_five
31110,minus_five
16226,plus_ten
30332,minus_five
21728,minus_five
7363,minus_ten
31492,plus_five_ten
4787,plus_five
19694,plus_five_ten
10551,plus_five
45116,minus_five
41832,minus_ten
9214,minus_ten
19963,plus_five_ten
5955,plus_five
21759,minus_five
27898,minus_ten
33286,plus_five_ten
42890,plus_ten
43093,plus_ten
231,plus_five
32498,minus_five
28601,plus_ten
10207,plus_five_ten
35896,plus_five
22423,plus_ten
30805,minus_five
35472,plus_five
31378,plus_ten
13454,plus_five
15630,plus_five_ten
26891,plus_five_ten
17597,minus_five
11227,minus_five
46234,plus_five_ten
30451,plus_five
11272,minus_ten
14870,plus_five_ten
39672,minus_five_ten
27001,minus_ten
21294,plus_five_ten
8235,plus_five_ten
19796,plus_five
2738,plus_ten
28672,minus_five_ten
20788,minus_five
24486,plus_five
33194,minus_five
9206,plus_five_ten
1615,minus_five
34079,plus_five_ten
22529,plus_ten
9339,plus_five_ten
39073,plus_ten
37587,minus_five
40296,plus_five_ten
31728,plus_five
29133,plus_five
142,plus_five_ten
37213,minus_five_ten
41760,plus_five
20874,plus_ten
2225,minus_five_ten
29069,plus_five
30905,plus_five
7201,plus_ten
14959,plus_five
46114,minus_five_ten
16531,plus_five_ten
6509,minus_five
41741,minus_ten
45546,minus_five_ten
8326,plus_five_ten
3286,minus_five
19421,plus_five
28354,plus_five
8821,plus_ten
11923,plus_five_ten
5685,minus_five
14932,minus_ten
2912,minus_five
28018,minus_ten
37018,plus_ten
5022,plus_ten
9231,plus_five_ten
23915,plus_five_ten
34634,plus_five_ten
41515,minus_five_ten
5937,plus_five_ten
11300,plus_ten
27950,plus_five
2080,plus_five_ten
16698,minus_five
46242,minus_five
41794,plus_ten
34449,plus_five_ten
13809,minus_five_ten
7274,plus_five_ten
3380,minus_five
36043,plus_five_ten
2564,minus_five_ten
23154,plus_ten
37774,minus_five
13397,minus_five_ten
34411,minus_five
16521,minus_five
1552,minus_five_ten
919,minus_five
21787,minus_five_ten
6742,plus_five_ten
20424,plus_five
10316,minus_five
19445,plus_five
39060,plus_five
37301,minus_five_ten
39285,plus_ten
26816,plus_ten
14939,plus_five
13015,minus_five_ten
43614,minus_five
19216,plus_five
35714,minus_five_ten
15745,plus_five
648,plus_five_ten
6791,plus_ten
479,plus_five
13607,plus_five_ten
31826,plus_five
19354,plus_five
3671,minus_five
41626,plus_five_ten
2291,plus_five
457,minus_five
12415,plus_five_ten
7725,minus_ten
10470,minus_five_ten
45760,minus_five
3266,minus_five
29102,plus_five_ten
40532,minus_five
8819,minus_five_ten
11447,minus_five_ten
45838,plus_ten
10404,minus_ten
3637,plus_five
6103,plus_five
46685,plus_ten
41508,plus_five
14757,plus_five
30502,plus_five
32742,plus_five
17244,minus_five_ten
15164,minus_five
44635,plus_five
35925,plus_five
20776,minus_ten
4917,plus_five_ten
4467,plus_five
29530,plus_five_ten
16440,minus_ten
25486,plus_five_ten
240,plus_five
14968,plus_five
23585,minus_five
23958,plus_five
19096,minus_five
30928,minus_ten
44058,minus_five_ten
23892,plus_five
38831,plus_ten
23156,plus_five
30697,plus_five_ten
3466,plus_ten
45307,minus_five
36454,minus_five
39155,plus_ten
1521,plus_five
4339,plus_five_ten
5403,plus_five
40026,plus_five
32652,plus_ten
8107,plus_five_ten
36057,plus_five
15453,plus_five_ten
5004,minus_five
10557,plus_five
19456,minus_five
33059,plus_ten
39777,minus_five_ten
12319,plus_ten
41546,plus_five
2486,plus_ten
19338,plus_five_ten
14095,minus_five_ten
45148,minus_ten
8795,minus_five
33514,minus_five_ten
42961,plus_ten
4805,plus_five_ten
1555,plus_five
35352,plus_ten
1354,plus_ten
24770,plus_ten
15847,plus_five_ten
31706,plus_five_ten
26444,plus_five_ten
23667,plus_five_ten
36193,plus_ten
31070,plus_ten
28193,minus_five
32463,minus_five
24196,minus_five_ten
45089,minus_five
5434,plus_ten
3088,minus_five
37566,plus_five
2054,minus_ten
5394,minus_five
14429,minus_five
12869,minus_five
3620,plus_five
28009,plus_five_ten
29718,plus_five
26808,minus_five
35238,plus_five
38940,minus_five_ten
22403,plus_five
24645,plus_five
7340,plus_five
3640,minus_five
17587,minus_ten
45636,plus_five
43016,plus_ten
45544,minus_five
45377,minus_five
39988,plus_ten
6759,minus_five
10408,plus_ten
4025,minus_five
3213,plus_five
11639,minus_five
10053,minus_five_ten
7365,plus_five_ten
39103,plus_five
6913,plus_ten
46005,minus_ten
8883,plus_five
15832,minus_five
17141,minus_five
32827,plus_five
41867,minus_ten
41131,plus_five
8461,plus_five
33948,plus_five
42322,minus_ten
28163,plus_ten
24028,plus_five_ten
24060,plus_ten
12347,minus_five
21136,minus_five
29028,minus_five
38542,plus_five
22217,plus_five
5555,plus_five
19584,minus_five
22669,plus_five_ten
7175,minus_five
12277,plus_ten
36036,plus_five_ten
37106,plus_ten
44784,plus_five
28775,plus_five_ten
2775,plus_five
4214,minus_ten
10875,minus_five
43355,plus_five
37825,plus_five
45466,plus_five_ten
13627,plus_five
9942,plus_five
18345,minus_ten
25921,plus_ten
35762,minus_five_ten
43091,minus_five
18653,plus_five
19756,minus_five_ten
37993,plus_five
16881,plus_five
32736,minus_five_ten
21604,minus_five
27157,plus_five_ten
15431,minus_five_ten
37881,plus_five
38308,plus_five
7941,minus_five
19185,minus_five
11085,plus_five
4700,minus_five
38834,plus_five_ten
32597,plus_ten
14538,plus_five
26225,minus_five
28649,plus_five
44807,plus_five
37267,minus_five
30746,plus_five
26305,minus_five
18112,plus_five
46288,minus_five
24805,plus_five
41678,minus_five
46612,minus_five
37681,minus_five_ten
10563,plus_five
19128,plus_five
3706,plus_five
28135,plus_five_ten
33036,minus_five_ten
32149,plus_five_ten
18967,plus_five
15639,plus_ten
26079,minus_five_ten
23607,minus_five_ten
30575,plus_five_ten
5740,minus_five
7209,plus_ten
37642,plus_five
13155,plus_five
39861,minus_five
45111,plus_ten
39828,plus_five
12653,plus_ten
43547,plus_five
13786,minus_five
17283,minus_five
36917,plus_five
29915,plus_five
6168,minus_five
14383,minus_ten
33853,plus_five
7142,plus_five
9584,plus_ten
33488,plus_ten
39291,plus_ten
15584,plus_five_ten
28384,plus_five
41172,plus_five
665,minus_ten
28623,minus_five_ten
30616,minus_five_ten
33834,minus_five_ten
35550,minus_five_ten
200,plus_five_ten
34682,minus_ten
20609,minus_ten
38843,minus_five
24665,plus_five_ten
44634,minus_five
15830,minus_five
12034,minus_ten
35120,plus_five_ten
37713,minus_five
3860,minus_five
22609,plus_five_ten
21673,plus_five
23955,plus_five_ten
43041,plus_ten
20055,plus_five_ten
6454,minus_five
13563,plus_five
5402,plus_five
42384,minus_five
30295,plus_ten
15194,plus_five
10083,plus_five_ten
45584,plus_five
6891,plus_five
5926,plus_five
35251,minus_five
29815,minus_five_ten
6809,plus_ten
34248,plus_five
36432,plus_ten
45430,minus_ten
32847,minus_five
1763,minus_five
22880,minus_five
38327,plus_ten
37711,plus_five
13062,minus_ten
32407,minus_five
15583,plus_five
34161,plus_five
17123,minus_five_ten
22470,plus_five
5236,plus_five
36305,plus_ten
4193,plus_five_ten
15040,minus_five
27212,plus_five
36558,plus_ten
42767,plus_ten
25271,plus_five
17326,minus_ten
7104,plus_five
26204,plus_ten
25693,minus_five
1191,plus_five
37360,minus_five
35001,plus_five
3485,plus_five
29058,plus_five
41734,plus_five_ten
17288,plus_five
25362,plus_ten
14334,plus_five
12689,plus_ten
17916,minus_five_ten
598,minus_ten
21342,minus_five_ten
1747,plus_five
46078,plus_five_ten
40148,plus_five_ten
6499,plus_ten
35506,plus_ten
32526,plus_five
5917,minus_five_ten
15340,minus_ten
25549,minus_ten
7790,plus_five_ten
15144,minus_five
19430,minus_five
33356,plus_five_ten
23055,plus_five_ten
30854,minus_five
7910,minus_five
37466,plus_five
6481,minus_five
21281,plus_five
22264,plus_ten
32245,plus_five
12884,minus_five
2438,plus_five_ten
9582,plus_five_ten
2502,minus_five
32128,plus_five_ten
30154,minus_five
41376,plus_five
31298,minus_five
8566,minus_ten
45039,plus_five_ten
39960,plus_five
32828,minus_five_ten
35984,plus_five
2465,plus_ten
23139,plus_five_ten
637,plus_five
7165,minus_five
17506,plus_ten
39327,plus_five_ten
11733,plus_ten
11207,minus_ten
38298,plus_five
31613,minus_five
45260,minus_five
46390,minus_five
35005,minus_five_ten
3041,minus_five
32038,plus_ten
30509,plus_five_ten
28842,minus_ten
24072,minus_five
40027,plus_five
34946,minus_five
9272,minus_five
9855,minus_five
43897,minus_five
3181,minus_five_ten
33649,plus_ten
7491,plus_five_ten
23169,minus_five_ten
28481,plus_five_ten
25140,plus_ten
7028,plus_five
22677,plus_five_ten
42994,plus_five
40198,plus_ten
8442,plus_five_ten
22563,minus_five
3141,plus_five_ten
14776,plus_five_ten
44652,minus_five_ten
99,plus_ten
41353,plus_five
8752,minus_five
20040,minus_five
43875,minus_five
39795,plus_five
4541,minus_five
37475,minus_five
39984,minus_five_ten
13082,plus_five
19020,minus_five
22615,plus_five
27071,minus_five
17262,minus_five_ten
7137,minus_five
41670,minus_five
27862,plus_five
43870,plus_ten
15578,plus_five
46313,plus_five_ten
23763,plus_five_ten
15077,minus_five
20952,minus_five
737,plus_five
758,plus_ten
3137,plus_five
42555,plus_five
22560,plus_five
17343,plus_five
37428,plus_five
30581,plus_five
3335,minus_five
44247,minus_five
3170,minus_five
33474,minus_five
6920,minus_five
39542,plus_five
15522,plus_five
1027,minus_ten
19657,plus_five
27642,minus_five_ten
221,plus_five_ten
12983,minus_five
20359,plus_five
37914,plus_five_ten
40914,plus_ten
32754,plus_ten
40507,minus_five
27262,plus_five
42881,plus_ten
46007,plus_five
2650,minus_five
43813,minus_ten
40785,plus_five
45891,plus_five
42327,plus_five_ten
8375,plus_five_ten
9764,minus_five_ten
16219,plus_ten
28450,minus_five
14513,plus_five_ten
11263,minus_five
5544,minus_five
21326,minus_five_ten
43956,plus_ten
18703,plus_five
28801,plus_five
35687,plus_five_ten
11185,plus_five
35832,minus_five
7664,plus_ten
42594,plus_five_ten
15425,minus_five
1168,plus_five_ten
41336,plus_ten
21335,plus_five
2666,minus_five_ten
4527,plus_five
31813,minus_five
6008,plus_five
38165,minus_five
4930,minus_five_ten
24853,minus_five
17888,minus_five
22242,plus_five
18583,minus_five
14975,plus_five_ten
14172,plus_five_ten
43470,plus_five
29499,plus_ten
2281,minus_five
3081,minus_five
25497,minus_five
16072,plus_ten
45686,plus_five
35370,minus_five
38776,plus_five
36389,minus_five_ten
43918,minus_five
42747,plus_ten
42094,plus_five
46075,minus_five_ten
14819,plus_five
29412,minus_five
27576,minus_five
41991,plus_five
13105,plus_five
14544,minus_ten
12075,plus_ten
46610,plus_five
42687,minus_ten
5183,plus_ten
30880,plus_five
7787,plus_five
32131,minus_five_ten
37282,minus_five
37499,plus_five
33387,plus_five
2215,plus_five_ten
29216,plus_five
31689,plus_ten
5471,minus_five
17031,plus_five
26941,minus_five_ten
45834,minus_five
2789,minus_five
753,plus_five
6206,plus_five
29396,minus_five_ten
32453,plus_five_ten
19207,plus_five
5967,plus_five
24223,plus_five
14963,plus_ten
19595,plus_five
8648,minus_five_ten
9133,minus_five
6865,minus_five_ten
11944,plus_five_ten
4565,plus_ten
32420,minus_five
12681,plus_five_ten
5216,minus_five
20697,minus_ten
46474,plus_five_ten
9089,plus_five
5084,minus_five
28004,plus_five_ten
7233,plus_five
27761,minus_five_ten
39884,plus_five
12353,plus_five
6697,minus_ten
38857,plus_five_ten
41465,minus_ten
23860,plus_five
8529,minus_five_ten
10761,plus_five
29929,minus_ten
43465,plus_five
29960,plus_five_ten
40173,plus_five_ten
10488,plus_five_ten
42766,minus_five
2189,plus_ten
30244,plus_ten
4925,plus_five_ten
43856,plus_ten
41279,minus_five
12751,minus_five
41560,minus_five
46544,plus_five
9143,plus_five
37133,plus_five
44050,minus_five_ten
22557,minus_five
10437,plus_five_ten
2303,minus_five
11686,plus_five
34287,plus_five_ten
3719,minus_ten
11941,plus_five
33815,minus_five_ten
4357,minus_five_ten
34047,plus_ten
30966,minus_five
3342,plus_ten
10860,plus_five
24992,plus_ten
36657,plus_five_ten
27103,minus_five
41802,plus_ten
41907,minus_ten
5802,plus_five
19746,plus_five_ten
9872,plus_five_ten
2532,minus_five
14889,plus_ten
36588,minus_five
22846,plus_five_ten
46455,plus_ten
19034,plus_five
29849,plus_five
19816,minus_five
8157,minus_five
5284,plus_five_ten
12428,minus_five
16023,plus_five
36108,minus_five_ten
16476,minus_five
31542,minus_five_ten
43895,minus_five
23752,minus_ten
20569,minus_five_ten
44194,plus_five_ten
21952,minus_five
917,plus_five
26014,plus_five
45245,plus_five
23412,plus_five
38874,minus_ten
14714,minus_ten
18413,plus_five_ten
29732,minus_five
4442,minus_five_ten
29521,plus_five
43698,plus_five
21245,plus_five
6438,plus_ten
14616,plus_five_ten
14018,plus_five_ten
40862,minus_five_ten
